source_file,platform,source_type,category,title,content,priority,allowed_for_answer,needs_backend_api,risk_note,original_key,original_group
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 px,3",不同鞋款尺码可能存在偏大或偏小情况。建议结合具体商品详情页尺码说明、脚长脚宽以及平时穿着习惯选择；脚宽、脚胖或脚背高的顾客通常可考虑拍大一码。如不确定，建议提供脚长或咨询人工客服确认。,70,FALSE,FALSE,原始话术同时包含偏大和偏小规则，疑似来自不同鞋款，已改写为通用保守尺码建议。,"pc,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 px,3",不同鞋款尺码可能存在偏大或偏小情况。建议结合具体商品详情页尺码说明、脚长脚宽以及平时穿着习惯选择；脚宽、脚胖或脚背高的顾客通常可考虑拍大一码。如不确定，建议提供脚长或咨询人工客服确认。,70,FALSE,FALSE,原始话术同时包含偏大和偏小规则，疑似来自不同鞋款，已改写为通用保守尺码建议。,"pd,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 px,3",不同鞋款尺码可能存在偏大或偏小情况。建议结合具体商品详情页尺码说明、脚长脚宽以及平时穿着习惯选择；脚宽、脚胖或脚背高的顾客通常可考虑拍大一码。如不确定，建议提供脚长或咨询人工客服确认。,70,FALSE,FALSE,原始话术同时包含偏大和偏小规则，疑似来自不同鞋款，已改写为通用保守尺码建议。,"pd,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pj,2",祝您身体棒棒，心情好好，百事顺顺，好运滚滚，有问题您随时联系小妹哦~(๑′ᴗ‵๑),90,TRUE,FALSE,,"pj,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pm,4",这款是皮面的呢 一般不会进水的哈,90,TRUE,FALSE,,"pm,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pm,3",亲爱的，这个是皮面的，防水面料哈，不用担心下雨会进水的哈，可以放心购买的哈。,90,TRUE,FALSE,,"pm,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pm,1",防水性强，不渗水，鞋底也是防滑耐磨的，穿着透气非常的舒适，绝对回力正品，质量有保证呢！,90,TRUE,FALSE,,"pm,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pm,4",可以碰水的呢但是不能一直泡水哦亲,90,TRUE,FALSE,,"pm,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pm,6",皮质的鞋面是比较防水的，布面鞋子的鞋头有胶的也不容易沾水的。雨比较大建议还是穿着雨鞋的好一些的哈~,90,TRUE,FALSE,,"pm,6",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pm,2",防雨布鞋面具备基础防水能力，防雨布的材质本身经过防水涂层处理，面对日常的小雨、溅水，能有效阻挡水分渗透，避免鞋面快速浸湿。适合短时间在雨中行走，或者穿过潮湿路面的场景,90,TRUE,FALSE,,"pm,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pu,1",鞋底pu是指鞋底的材质是聚氨酯的、聚氨酯鞋底具有诸多优点：密度低，质地柔软，穿着舒适轻便；尺寸稳定性好，储存寿命长；优异的耐磨性能、耐挠曲性能等。,90,TRUE,FALSE,,"pu,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 px,3",不同鞋款尺码可能存在偏大或偏小情况。建议结合具体商品详情页尺码说明、脚长脚宽以及平时穿着习惯选择；脚宽、脚胖或脚背高的顾客通常可考虑拍大一码。如不确定，建议提供脚长或咨询人工客服确认。,70,FALSE,FALSE,原始话术同时包含偏大和偏小规则，疑似来自不同鞋款，已改写为通用保守尺码建议。,"px,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 px,2",运动鞋一般比皮鞋要大一码拍呢 【例如：皮鞋穿38，运动鞋就穿39的呢】,90,TRUE,FALSE,,"px,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 px,3",不同鞋款尺码可能存在偏大或偏小情况。建议结合具体商品详情页尺码说明、脚长脚宽以及平时穿着习惯选择；脚宽、脚胖或脚背高的顾客通常可考虑拍大一码。如不确定，建议提供脚长或咨询人工客服确认。,70,TRUE,FALSE,原始话术同时包含偏大和偏小规则，疑似来自不同鞋款，已改写为通用保守尺码建议。,"px,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pz,1",所有产品在入库之前都会经过好几轮严格质检，保证发出的每一件都是优质的，所以请您放心购买呢～,90,TRUE,FALSE,,"pz,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pz,4",我们的产品均是正品，保证品质，您可以放心购买！,90,TRUE,FALSE,,"pz,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pz,6",质保期内质量问题包退换呢 您放心购买哦,90,TRUE,FALSE,,"pz,6",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pz,3",我们几十年的老品牌质量您完全可以放心，都是有保障的，后续穿着有任何问题都可以随时联系我们呐！ ~‎‎,90,TRUE,FALSE,,"pz,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 pz,5",咱家质量都是很好的呢 您有任何问题也可以联系我们呢 有专业的售后团队为您服务呢 请您放心购买呢！,90,TRUE,FALSE,,"pz,5",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 pz,2",商品生产流程严格监督，发货前都有检查，保障商品质量~,90,TRUE,FALSE,,"pz,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 qj,2",您去取件就可以呢,90,FALSE,TRUE,上下文依赖过强，缺少订单/物流状态，不适合作为独立知识片段,"qj,2",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 qjm,1",亲亲 客服这边没有取件码呢 这边联系快递给您发下取件码哈,90,TRUE,FALSE,,"qjm,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 qt,1",咱们家支持7天无理由退换货，您可以放心购买哦~ ~‎‎,90,TRUE,FALSE,,"qt,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 qt,2",7天无理由是说在不影响二次销售的情况下支持7天无理由退换呢，不是说承担鞋子运费的意思呢,90,TRUE,FALSE,,"qt,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 qt,3",可以进店铺看下其他的款式呢，有很多好看的呢，质量都是很不错的呢~,90,TRUE,FALSE,,"qt,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 qt,4","您放心,本店是支持七天无理由退换的哈 ,如果不喜欢不合适的话，鞋子不影响二次销售的话可以直接申请售后退换货哈",90,TRUE,TRUE,,"qt,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 qx,1","雪地靴保养小知识:
1.如果有大块的粘附污迹用软刷先剧刷掉
2.用白色湿布摸湿整个靴子，不要直接拿水中
3,有高级清洁剂的用 没有的不要紧，可以自制: 一半水+一半白醋
4.用海绵沾上清洁液擦洗靴子表面
5.拿到笼头下快速冲洗(记住是快速，不能湿了里面)，或用布擦掉清洁液
6.洗完靴子可能会软掉，在靴子里塞上报纸
7:记住是自然风干，不要直接烘烤或太阳暴晒，会变形的 关于特殊清理1.油迹可以先用白色粉笔涂抹放一晚上，让粉笔吸除油迹 2.其他污迹可用橡皮擦3.不小心温了，可折叠靴子让温的那面和干的那边轻经摩擦4.有毛毛的，可以在靴子80%干的时候，拿吹风机加梳子梳一梳
8.靴子里面去味儿，可放一勺苏打粉然后摇晃再放一晚上抖落里面的粉
9,切记不可洗衣机直接洗,
10.颜色问题，记得用白色湿布擦
11.洗完不要直接上暖气或热风烘烤会变形”",90,TRUE,FALSE,,"qx,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 qx,2","网面鞋子清洗小妙招：
1.网面喷上酒精分解渗透污渍
挤点牙膏，肥皂沫，一点小苏打，用热水化开，将化开的溶液用鞋刷拍打在鞋子上面，等待5分钟左右，用手顶住网面鞋刷蘸取溶液直接刷洗，用刷柄反复刮试网面部分【不要用尖锐的刮试哦】",90,TRUE,FALSE,,"qx,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 qx,2","德训鞋简易清洗步骤：
1.干刷除尘
鞋子先保持干燥，用软毛刷 / 麂皮刷顺着一个方向轻刷，把浮灰、泥土刷掉。
局部去污（重点）
2.日常脏：用中性清洁剂 + 少量水打出泡沫，用软毛刷蘸泡沫轻刷；
油渍 / 顽固脏：用翻毛皮专用清洁剂，或少量白醋水（1:10）点擦；
光面皮：可用湿毛巾拧干擦拭。
3.擦净 + 吸干
用拧干的湿毛巾擦干净泡沫，再用干布吸干水分，不要留水渍。
4.阴干 + 定型
鞋内塞纸巾 / 报纸，放在阴凉通风处自然晾干，严禁暴晒、吹风机吹、暖气烘，否则会发黄、开胶、变形。
5.恢复毛感
干透后用麂皮刷再顺向轻刷一遍，恢复蓬松感。",90,TRUE,FALSE,,"qx,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 rd,1",这款宝贝鞋底柔软轻便，上脚透气舒适，做工细致，不会臭脚，款型百搭哦 鞋底防滑耐磨~,90,TRUE,FALSE,,"rd,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 rd,2",鞋底轻便舒适，弹性高，减轻行走压力不累脚~,90,TRUE,FALSE,,"rd,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 rd,4",我们的鞋子都是以舒适性为主，老客户特别多，口碑也是非常好的，功能性都是挺不错。请放心购买哈~,90,TRUE,FALSE,,"rd,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 rd,4",您好，这款鞋子不重呢，属于轻便型的，穿起来柔软舒适不累脚，并且鞋底还防滑耐磨哦~,90,TRUE,FALSE,,"rd,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,人工查询订单过渡话术,京东APP-我的-客户服务-在线客服-转人工,90,TRUE,FALSE,,"rg,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 rm,1",这款鞋子是咱们家的热卖款的呢 销量很好的哦 客户反馈也很好呢 喜欢就早点拍下呢,90,TRUE,FALSE,,"rm,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,人工查询订单过渡话术,订单、聊天记录或售后处理情况需要人工客服结合后台信息核实，当前 demo 无法直接查询订单或历史处理记录。,50,TRUE,TRUE,,"s,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,人工查询订单过渡话术,订单、聊天记录或售后处理情况需要人工客服结合后台信息核实，当前 demo 无法直接查询订单或历史处理记录。,50,TRUE,TRUE,,"s,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 s,4",亲亲目前在线咨询人数太多，客服小妹已经键盘擦出火了，请您耐心等待下，小妹会一个一个回复的哈,90,TRUE,FALSE,,"s,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sb,2",鞋类商品的“三包”有效期：50元以上100元以下(含50元)的鞋类“三包”有效期限为30天;100元以上(含100元)的鞋类“三包”有效期限为90天;300元以上(含300元)的鞋类“三包”有效期限为120天,90,TRUE,FALSE,,"sb,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sb,3",鞋类发生左右脚尺寸大小不一、顺脚、断帮、断 底、皮面脱落、严重脱浆、开胶、开线、掉根的情况，这样是可以算质量问题的,90,TRUE,FALSE,,"sb,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sb,6","咱家提供30天的售后质保，出现开胶，支持售后；出现断底，免费换新。
运费由我们承担。放心购买，售后无忧哟~",90,TRUE,FALSE,,"sb,6",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sb,1",鞋子质保期是一个月，但是我们店铺给您承诺3个月呢。,90,TRUE,FALSE,,"sb,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sb,4",咱家宝贝质保90天~有任何质量问题您随时联系我们，亲放心购买使用噢~,90,TRUE,FALSE,,"sb,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sc,1",由于拍摄光线，拍摄器材以及显示器等因素的影响可能会导致色差的产生，参考平铺细节颜色 ，最终以实物为准的哦亲,90,TRUE,FALSE,,"sc,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sc,2",我们家100%实物拍摄 挑最还原实物色彩的照片描述给您 但网上购物由于不同的显示器和每个人视觉感官不同有些许色差问题是难免的呢 您觉得不合适不喜欢我们也可以提供7天无理由退换的呢~,90,TRUE,FALSE,,"sc,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sc,3",嗯嗯可能是拍照光线不一样的所以咱们肉眼感官可能不太一样的呢 所以有一点色差的呢,90,TRUE,FALSE,,"sc,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 scd,2",全国都有厂家生产的呢 不好保证发的是哪个厂家的呢 咱家是保证正品和质量的呢 每件产品都是检查好发出的呢 请您放心购买呢！,90,TRUE,FALSE,,"scd,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 scd,1",我们的总部是上海回力，我们是江西的总代理，是江西分仓，鞋子生产地是全国各地都有的，上海、浙江、福建、广东等等请您不用担心！绝对正品！假一罚十！,90,TRUE,FALSE,,"scd,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 scd,3",回力在全国很多地方都有生产商，不同的产品系列会有不同的地区生产，鞋盒上面都是有标注产地的，以收到的实物包装上标注生产地为准哦~,90,TRUE,FALSE,,"scd,3",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 sf,2",京东和顺丰速度差不多呢 京东包邮不要运费的呢 京东快递可以吗,90,TRUE,FALSE,,"sf,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sf,2",顺丰要补20元呢 可以吗,90,FALSE,FALSE,,"sf,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sg,2",这个现在参加百亿补贴活动呢 现在下单很划算的 不要错过最低优惠哦,90,FALSE,FALSE,,"sg,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sg,1",您看的这款已经享受百亿补贴价格了呢 已经是最低价格了 不能再优惠了哈,90,FALSE,FALSE,,"sg,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sh,2",不好意思售后目前不在线呢，稍后给您解决可以吗,90,FALSE,FALSE,,"sh,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sh,1",我们已经按规定为您处理过一次售后问题了，处理完成后订单就已完结。再次以相同理由要求处理，不符合平台售后规则，实在无法为您再次处理，实在是抱歉哈,90,TRUE,TRUE,,"sh,1",磨损话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"磨损话术 sh,1",售后申请进度需要人工客服查询后台后处理，并按平台规则执行。,60,TRUE,TRUE,conservative_rewrite_from_risky_original:后台操作已完成,"sh,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 shaoj,1",亲亲 这款鞋子 我们鞋头做了透气孔的设计 截止目前还没有遇到顾客反馈这个情况 鞋子已经上脚穿着 无法支持到退货退款，考虑到您的购物体验 这边给您申请补偿 元 您去买个舒适点的袜子呢,90,FALSE,FALSE,,"shaoj,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 shouhou,1",稍后会有售后帮您通过的呢 您稍等下,90,FALSE,FALSE,,"shouhou,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sj,1",升级款做工更精致 鞋底更软 用料等级更高哦,90,TRUE,FALSE,,"sj,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sj,4",升级款鞋底更软更舒适 更耐磨 不闷脚不臭脚 质保更久,90,TRUE,FALSE,,"sj,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sj,3","升级款是二次发泡的 至尊版的话是三次发泡的 鞋底具有较好的柔软性、弹性和舒适度,同时还有较强的耐磨性和稳定",90,TRUE,FALSE,,"sj,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sj,4",升级款材质是PVC+复合材质的哈脚感更好更舒适的,90,TRUE,FALSE,,"sj,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sj,2",亲亲咱们升级版外观区别不了，但是咱们升级版除了在材质方面做了改进之外，还在提供了升级服务，质保180天的 您也可以买个安心呢,90,TRUE,FALSE,,"sj,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sj,6",亲， 升级版的相对普通的 做工和细节处理方面更好一些的哦，外观区别不明显的。对宝贝要求较严格的建议您考虑升级版的呢,90,TRUE,FALSE,,"sj,6",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 skm,1",亲，您保存下您的收款嘛发我下哈 我扫给您呢,90,FALSE,FALSE,,"skm,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 skm,2",报销运费是在线发红包，需开通小金库，若您觉得麻烦的话建议您考虑哈,90,TRUE,FALSE,,"skm,2",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 sm,1",上门取件没人的话麻烦打一下京东物流950616 找人工客服催一下哈，我们店铺这里也联系不到，是您们当地的快递的,90,TRUE,TRUE,,"sm,1",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 sm,3",售后服务单显示的是上门取件，京东快递员会在3个工作日内联系您上门取件的哈，上门前会发一条短信告诉您准备好要寄的东西，没有收到短信说明还没有排到您，请您耐心等待哈，谢谢~,90,TRUE,TRUE,,"sm,3",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 sm,4",如需送货上门，通常需要结合快递公司和收货片区的派送规则确认。部分地区可能默认派送至驿站或快递柜，当前 demo 无法直接联系快递或核实具体片区派送情况，建议转人工客服进一步处理。,90,TRUE,TRUE,原始话术包含“已联系快递”和具体片区不支持上门派送，依赖后台或快递反馈，已改写为人工核实边界话术,"sm,4",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 sm,6",如需送货上门，通常需要结合快递公司和收货片区的派送规则确认。部分地区可能默认派送至驿站或快递柜，当前 demo 无法直接联系快递或核实具体片区派送情况，建议转人工客服进一步处理。,90,TRUE,TRUE,原始话术包含“已联系快递”和具体片区不支持上门派送，依赖后台或快递反馈，已改写为人工核实边界话术,"sm,6",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 sm,5",亲亲 这边联系快递反馈下是否可以给您送货上门哈 尽量帮您协调呢~,90,TRUE,FALSE,,"sm,5",磨损话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"磨损话术 sq,1",售后申请进度需要人工客服查询后台后处理，并按平台规则执行。,60,TRUE,TRUE,conservative_rewrite_from_risky_original:后台操作已完成,"sq,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sq,2",您是退货退款 还是换货 是自己寄件 还是上门取件呢 我帮您申请可以么,90,TRUE,FALSE,,"sq,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sq,3",亲亲 申请不了的话联系京东官方客服帮您申请下退款呢 这边没有权限帮您申请呢,90,TRUE,FALSE,,"sq,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 ss,1",现在就是双十一的价格呢 喜欢就早点下单呢~,90,FALSE,FALSE,,"ss,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sw,1",我们店铺的图片都是实物拍摄的呢，没有特别的PS处理，但是图片拍摄过程中由于光照原因的影响可能造成实物和图片有一点点差异，但是您请放心，鞋子质量是很不错的呢~ ~‎‎ ~,90,TRUE,FALSE,,"sw,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sy,1",鞋子大小合适正常穿着的话一般是不会发出声音的呢，如果在瓷砖上面行走都是会发出一点摩擦的声音的哈，但是不影响正常使用的，您可以放心购买的呢~,90,TRUE,FALSE,,"sy,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sy,3",亲亲，鞋底与地面接触保持较好的摩擦系数是为了保证产品的止滑效果，这时可能会产生轻微摩擦异响，属于正常现象的哈，,90,TRUE,FALSE,,"sy,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sy,3",脚部和鞋底走路摩擦有空气挤压产生声音这个是正常的,90,TRUE,FALSE,,"sy,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sy,4","鞋子走路有声音的解决方法如下：
1. 清洁鞋底
用湿布擦拭鞋底，去除灰尘和油渍，可减少摩擦噪音。
2. 撒爽身粉
在鞋垫或鞋底撒爽身粉、苏打粉等，减少内部摩擦。
3. 调整鞋带
过紧的鞋带会增加摩擦，适当放松可降低声音。",90,TRUE,FALSE,,"sy,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 sy,5","1.新皮鞋的鞋面皮革较硬，或内衬、鞋垫材质偏光滑，走路时脚部活动会让鞋面和内衬、鞋垫之间产生相对滑动，进而发出 “吱呀” 的摩擦声。
解决办法：可以在鞋面内侧或者鞋垫背面薄涂一层爽身粉、滑石粉，减少接触面的摩擦力；也能涂抹少量皮革护理油软化鞋面，降低摩擦概率。
2.一些硬质皮革（比如牛巴革、打蜡皮）制成的皮鞋，新鞋阶段弯折时，皮革纤维会因受力产生轻微的拉伸或挤压声，属于正常现象。
解决办法：多穿几次让皮革自然软化，同时定期涂抹皮革护理剂，加速皮革适应弯折的状态。",90,TRUE,FALSE,,"sy,5",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 t,1",鞋子全新不影响二次销售年后可以联系我们退换哈,90,TRUE,FALSE,,"t,1",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 tf,1","因广东第18号超强台风“桦加沙”（17级台风级）于23日凌晨正面袭击海南和广东，
由于台风强度极强，具有非常强的破坏性，并伴有特大暴雨，会导致多地内涝，因此会有延误等情况，物流时效不保呢",90,FALSE,FALSE,,"tf,1",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 th,1",亲亲，鞋子物流已经显示签收了，您需要退掉的话麻烦撤销一下退款，申请退货退款哈！,90,TRUE,TRUE,,"th,1",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 th,2",已经显示代收了哦 您不要的话可以申请上门取件然后让快递员去驿站取件退回呢,90,TRUE,FALSE,,"th,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 th,4",京东客服问什么原因退换的话 您就说不喜欢或者不合适 反正不要说质量问题原因哈 麻烦您了~,90,TRUE,FALSE,,"th,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 th,3",亲亲 联系京东官方客户帮您申请下呢 这边没有权限呢 申请的原因选7天无理由哈（不喜欢/不合适)都可以哈 不要选质量问题呢 麻烦您了~,90,TRUE,FALSE,,"th,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 thh,2",确认收货后在京东---我的---退换售后里面申请呢,90,TRUE,FALSE,,"thh,2",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 thh,4",亲亲，鞋子物流已经显示签收了，您需要退掉的话麻烦撤销一下退款，申请退货退款哈！,90,TRUE,TRUE,,"thh,4",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 thh,6","您放心,本店是支持七天无理由退换的哈 ,如果不喜欢不合适的话，鞋子不影响二次销售的话可以直接申请售后退换货哈【仓库会质检，不要影响二次销售，否则拒收】",90,TRUE,TRUE,,"thh,6",磨损话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"磨损话术 tk,3",货到付款的退款是退到顾客的京东账户。在线支付的退款是原支付方式退款的，退款到账时效，储蓄卡：1-7个工作日内，信用卡：1-15个工作日内，微信零钱/白条：1-3个工作日内，若仍未收到可建议客户联系银行咨询,90,TRUE,TRUE,,"tk,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tk,1",退款都是原路退回的呢,90,TRUE,FALSE,,"tk,1",磨损话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"磨损话术 tk,2",您好！已经给您退款成功了，1-7个工作日到账，您当时用什么支付的就退到哪里，谢谢！,90,TRUE,TRUE,,"tk,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tk,4",退款没收到的话，您当时申请退款了我们一般是直接审核通过的 ，通过后是京东系统给您处理返款， 返款去向一般都是原返 ，如果您现在还没收到 ，您可以咨询京东官方客服 核实下去向,90,TRUE,FALSE,,"tk,4",磨损话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"磨损话术 tk,5",如果尚未还款的话，那会直接退还至白条账户，之前消费的额度会恢复回来，如果您当期白条账单已经还款了，那一般会退款到最近一次用于还款的银行卡或京东小金库里，通常会在1到15个工作日内到账。,90,TRUE,TRUE,,"tk,5",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 tp,1",这个是因为链接主图图片变了，所以您那边显示的不一样呢，发货还是按您下单的发出的哈，不用担心呢,90,TRUE,FALSE,,"tp,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tq,3",鞋子采用网面透气鞋面，触感舒适，不易闷脚，轻盈透气,90,TRUE,FALSE,,"tq,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tq,2",面料舒适透气，柔软舒适内里，不会闷脚哒~,90,TRUE,FALSE,,"tq,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tq,1",这款鞋子适合现在穿的呢，面料舒适透气，柔软舒适内里，鞋内空气流通，不会闷热哒~,90,TRUE,FALSE,,"tq,1",磨损话术
